,execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,umap components,use accel-x,use accel-y,use accel-z,use gyro-x,use gyro-y,use gyro-z,kuhar - reduce,motionsense - reduce,wisdm - reduce,uci - reduce,realworld - reduce,extrasensory - reduce,kuhar - train,motionsense - train,wisdm - train,uci - train,realworld - train,extrasensory - train,kuhar - test,motionsense - test,wisdm - test,uci - test,realworld - test,extrasensory - test,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
6608,1270,54.570472240448,13.387681245803833,153.9872441291809,2.765655517578125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"motionsense, wisdm",kuhar,2,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.3910714285714286,0.0010975648163443876,0.29127447802283274,0.0010675106338811115,0.3910714285714286,0.0010975648163443845,0.33982022435997156,0.0012454290728613402
6609,4064,24.127261638641357,24.04845118522644,114.11149430274963,2.4557113647460938e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, motionsense",wisdm,uci,3,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2202816901408451,0.003737042017301864,0.14486822701403929,0.002485644352956879,0.2202816901408451,0.003737042017301864,0.20281551781965498,0.0034799020941396292
6610,3736,6.270053863525391,25.98735785484314,104.30443143844604,2.4318695068359375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm",kuhar,realworld,3,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4966265060240964,0.0015996342382854994,0.49713037149642164,0.0014981260223205406,0.4966265060240964,0.0015996342382854994,0.49713037149642164,0.0014981260223205352
6611,12520,33.973812103271484,9.012287139892578,106.29281401634216,2.7894973754882812e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"wisdm, realworld",uci,5,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.3792957746478873,0.0017731941284526978,0.2920219609807816,0.0016003639793462938,0.3792957746478874,0.0017731941284526882,0.4088307453730942,0.0022405095710848594
6612,12579,37.814348220825195,10.420645952224731,169.1510705947876,2.0742416381835938e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"wisdm, realworld",extrasensory,5,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0.5038452314333679,0.004087193648615469,0.1357713360980667,0.0005327136034946941,0.5038452314333679,0.004087193648615469,0.6261001307717299,0.0032645094302594813
6613,1105,21.54851508140564,24.08781337738037,103.2069935798645,2.5987625122070312e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","kuhar, realworld",kuhar,2,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.5571428571428572,0.0007290148043997528,0.55884293104835,0.0010992988487306266,0.5571428571428572,0.0007290148043997528,0.55884293104835,0.0010992988487306514
6614,12006,36.12976932525635,13.367940664291382,112.14074230194092,2.3126602172851562e-05,all,randomforest-100,umap-5-all,no_transform.0,5,wisdm,"kuhar, realworld",realworld,5,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6096987951807229,0.0007144757780986831,0.6120544343748763,0.0007319251634924877,0.6096987951807229,0.0007144757780986831,0.6120544343748763,0.000731925163492528
6615,6134,5.822340488433838,31.183523178100586,55.16582107543945,2.5033950805664062e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","kuhar, motionsense",kuhar,3,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.5882142857142858,0.0013780758217607362,0.5921754647270678,0.0017608293859247887,0.5882142857142858,0.0013780758217607362,0.5921754647270678,0.0017608293859247726
6616,9378,18.983940839767456,11.117560863494873,97.22088479995728,2.956390380859375e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, realworld",wisdm,kuhar,4,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.4066666666666666,0.0010412414097938,0.2867195445545769,0.0007008693083672906,0.4066666666666666,0.0010412414097938,0.33450613531367307,0.0008176808597618712
6617,6094,9.371459484100342,12.795079946517944,148.85112166404724,2.5510787963867188e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,motionsense,realworld,extrasensory,3,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.03695739067871133,0.0009691187120116235,0.04343293304496344,0.0014777472903177487,0.03695739067871133,0.0009691187120116235,0.03595961416124589,0.0009449325345591258
6618,12048,15.348254919052124,8.279467821121216,97.15425300598145,2.574920654296875e-05,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar, realworld","kuhar, realworld",extrasensory,5,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.09670637141258294,0.015765829086274774,0.03666356684048121,0.004961176562619416,0.09670637141258294,0.015765829086274774,0.16929047736270295,0.025025489581759406
6619,8587,25.29519486427307,24.481893301010132,116.22254872322083,2.47955322265625e-05,all,randomforest-100,umap-4-all,no_transform.0,5,wisdm,"motionsense, wisdm",realworld,4,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.3271084337349398,0.0026790490088606945,0.2855021054231684,0.0023302084579677387,0.3271084337349398,0.0026790490088606945,0.3330857896603631,0.0027185765342956684
6620,4782,19.243823289871216,20.541041374206543,94.8058352470398,3.218650817871094e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, motionsense","kuhar, realworld",uci,3,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.4001408450704226,0.005636443043313746,0.3344795731066535,0.004140120287466083,0.4001408450704226,0.0056364430433137455,0.40137548772798415,0.004968144344959282
6621,346,10.481724500656128,50.727800607681274,239.84275460243225,2.4557113647460938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, wisdm",motionsense,extrasensory,2,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5606763130546006,0.009245473824289264,0.15618148957299616,0.0013253359689623272,0.5606763130546006,0.009245473824289264,0.6743305623369937,0.006721269226371427
6622,4890,18.303805351257324,12.731139898300171,220.1067876815796,2.3603439331054688e-05,all,randomforest-100,umap-3-all,no_transform.0,5,kuhar,"motionsense, wisdm",motionsense,3,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0.45055688146380274,0.0015073425076767212,0.36856618410001624,0.0009918219145510314,0.45055688146380274,0.0015073425076767212,0.429993881450019,0.001157125566976217
6623,3120,28.109546899795532,43.37356758117676,350.19102239608765,3.147125244140625e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,kuhar,"motionsense, wisdm",wisdm,2,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.5057251908396946,0.0006620045454045411,0.3666551044297083,0.0004528801643029956,0.5057251908396946,0.0006620045454045411,0.5126214231320543,0.0006359220828315517
6624,2799,53.5133101940155,16.74531865119934,172.0122606754303,3.0040740966796875e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,realworld,"kuhar, wisdm",uci,2,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.28669014084507044,0.004138784578849322,0.20318284596621528,0.003709529329682371,0.28669014084507044,0.004138784578849322,0.2844559843527013,0.005193341061555342
6625,738,13.641447305679321,27.559717178344727,118.45494842529297,2.7418136596679688e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, realworld","kuhar, motionsense",kuhar,2,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,0.6234523809523809,0.002857142857142847,0.6173027536855127,0.002903639864965705,0.6234523809523809,0.002857142857142847,0.6173027536855127,0.002903639864965729
6626,3646,17.051352739334106,20.62773084640503,106.59809517860413,2.765655517578125e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm",kuhar,motionsense,3,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3863564041368337,0.011845741750576014,0.3676617804649059,0.009664381562558852,0.3863564041368337,0.011845741750576037,0.3676617804649059,0.009664381562558833
6627,4757,19.755659341812134,15.383312702178955,107.52301907539368,2.6702880859375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","kuhar, realworld",wisdm,3,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.2655830481705712,0.014393460199623067,0.19053407145414164,0.008073711363873543,0.2655830481705712,0.014393460199623067,0.26735790150292965,0.011087002898303437
6628,4866,31.172821521759033,11.636484622955322,103.78236389160156,2.956390380859375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,wisdm,"motionsense, wisdm",kuhar,3,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0.3181547619047619,0.0024614372771589797,0.25634290374515345,0.002202435607431824,0.3181547619047619,0.0024614372771589797,0.29906672103601234,0.0025695082086704575
6629,1443,30.635393142700195,14.949143886566162,74.37727355957031,2.3365020751953125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,motionsense,"motionsense, realworld",kuhar,2,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.3264285714285714,0.0026176944556304694,0.31891686281846787,0.002463185557395961,0.3264285714285714,0.0026176944556304694,0.3189168628184679,0.0024631855573959693
6630,424,33.09822368621826,23.876608848571777,192.2515857219696,2.7179718017578125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,motionsense,wisdm,wisdm,2,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.49898657541458274,0.0011687701118343232,0.5008523373571583,0.0011282555364336582,0.49898657541458274,0.0011687701118343232,0.4999764634964065,0.0011283974144663438
6631,3661,13.444005250930786,34.481555223464966,183.41134428977966,2.5272369384765625e-05,all,randomforest-100,umap-3-all,no_transform.0,5,kuhar,kuhar,wisdm,3,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2626217425638326,0.0012488735103212865,0.17424566247343326,0.0008939714083122863,0.2626217425638326,0.0012488735103212865,0.24587672955857962,0.001260553992034535
6632,9197,5.109295845031738,11.734919309616089,51.50660419464111,2.2172927856445312e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, wisdm",motionsense,kuhar,4,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3706547619047619,0.0036431294638331795,0.3490347550010796,0.0036010742010108045,0.3706547619047619,0.0036431294638331834,0.3490347550010796,0.0036010742010107503
6633,7111,19.176947593688965,10.73357105255127,201.78596377372742,2.2649765014648438e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,kuhar,"wisdm, realworld",uci,3,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.32154929577464786,0.002999371751978426,0.23053868103076916,0.002595419805122141,0.32154929577464786,0.002999371751978426,0.32275415344307684,0.0036335877271709833
6634,12390,22.68973159790039,10.543400526046753,324.4163701534271,2.9802322387695312e-05,all,randomforest-100,umap-5-all,no_transform.0,5,kuhar,"motionsense, realworld",extrasensory,5,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.11135982092893118,0.020428461516295484,0.04271391642507598,0.006427951318623484,0.11135982092893118,0.020428461516295484,0.19283814902277008,0.030971399283875056
6635,761,29.138249158859253,38.21204733848572,145.29803562164307,2.6464462280273438e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"kuhar, motionsense",motionsense,2,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5806284805091488,0.0018934972530488172,0.5771494108670752,0.0017047915681526011,0.5806284805091488,0.0018934972530488172,0.577149410867075,0.0017047915681525799
6636,2126,8.015152931213379,39.43378663063049,103.5833387374878,2.6464462280273438e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"motionsense, realworld",motionsense,realworld,2,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.3792771084337349,0.0033096609468304347,0.3454255451315439,0.004622075086359393,0.37927710843373497,0.003309660946830442,0.34542554513154394,0.004622075086359401
6637,1173,19.430917978286743,38.85499572753906,83.98678159713745,2.6702880859375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,motionsense,"kuhar, realworld",uci,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.3404929577464789,0.002028853562096889,0.30237432795167446,0.0018850922465502747,0.3404929577464789,0.002028853562096889,0.3628491935420094,0.002262110695860325
6638,3969,19.780649185180664,24.2966411113739,118.24280214309692,2.7179718017578125e-05,all,randomforest-100,umap-3-all,no_transform.0,5,realworld,wisdm,kuhar,3,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.3814880952380952,0.0014507211436850065,0.28145006094436165,0.0010611462954637446,0.3814880952380952,0.0014507211436850093,0.32835840443508857,0.0012380040113744056
6639,12429,40.37936186790466,11.534462213516235,105.57665872573853,2.7894973754882812e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"wisdm, realworld",kuhar,5,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0.4366666666666667,0.0034369523888695235,0.3660256154149045,0.0032139885091602813,0.4366666666666667,0.0034369523888695235,0.42702988465072184,0.003749653260686998
6640,11598,23.414227962493896,38.351996660232544,105.30060243606567,2.9802322387695312e-05,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar, realworld","kuhar, motionsense",wisdm,5,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.39261647802053173,0.0009485313370217148,0.3140769246146148,0.0005759996779736288,0.39261647802053173,0.0009485313370217261,0.4398186786720843,0.0007872181372760158
6641,5286,34.79262328147888,12.344316959381104,105.83335971832275,2.5510787963867188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,wisdm,"wisdm, realworld",wisdm,3,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.6732166359568307,0.0009411981668218718,0.4828768029154699,0.0009083973429770272,0.6732166359568307,0.0009411981668218718,0.6741334614626735,0.001287085417054997
6642,11950,21.918609619140625,12.724602699279785,105.20266437530518,2.6226043701171875e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"kuhar, realworld",wisdm,5,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0.268715451434588,0.001019134545017411,0.2139709486205666,0.0008047900399254362,0.268715451434588,0.001019134545017411,0.30072072553468293,0.0011239351607212152
6643,4281,25.976463079452515,22.097443103790283,168.99218273162842,2.9325485229492188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, wisdm",realworld,realworld,3,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5493775100401607,0.0021936315007268586,0.5501695685904864,0.0023773594288444013,0.5493775100401607,0.0021936315007268586,0.5501695685904865,0.0023773594288444173
6644,3645,8.96514368057251,23.280837059020996,120.05941247940063,2.8133392333984375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm",kuhar,motionsense,3,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3996817820206842,0.004222013329462306,0.3764073483404475,0.0032198403686530606,0.3996817820206842,0.004222013329462306,0.3764073483404475,0.0032198403686530533
6645,6909,12.390313863754272,10.094391822814941,134.21194696426392,2.5510787963867188e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,"motionsense, realworld",wisdm,3,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.31231903132403266,0.0013822559466297706,0.2457155025117952,0.0010587012500032893,0.31231903132403266,0.0013822559466297706,0.3447780694549551,0.0014796068121132938
6646,913,25.34771490097046,30.304367780685425,143.72996425628662,2.86102294921875e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, motionsense","kuhar, wisdm",kuhar,2,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.5153571428571428,0.001138757527958912,0.41341069181336054,0.0017241498403730395,0.5153571428571428,0.001138757527958912,0.482312473782254,0.0020115081471019287
6647,7293,4.400351047515869,10.990326642990112,48.59303832054138,2.3365020751953125e-05,all,randomforest-100,umap-4-all,no_transform.0,5,motionsense,kuhar,uci,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.40401408450704224,0.003169796460542784,0.3461830337348416,0.0024998299563912607,0.40401408450704224,0.003169796460542784,0.41541964048180996,0.0029997959476695066
6648,11717,21.575300216674805,13.84967851638794,38.698564291000366,2.574920654296875e-05,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar, wisdm","kuhar, wisdm",kuhar,5,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.615,0.0030444552029867565,0.5444769679386854,0.0030228306596546193,0.615,0.0030444552029867565,0.6352231292617998,0.0035266357695970772
6649,1614,31.57739782333374,33.88333320617676,134.30084991455078,3.457069396972656e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","motionsense, realworld",extrasensory,2,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0.3950355743864417,0.007229024846872307,0.10255166966080223,0.001222492531041451,0.3950355743864417,0.007229024846872287,0.5213476703400515,0.006569832040184643
6650,5953,10.19950246810913,21.33450675010681,100.96864676475525,2.6941299438476562e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense",realworld,kuhar,3,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.4395833333333334,0.00759482757511265,0.4328070250605176,0.007174905253224851,0.4395833333333334,0.007594827575112644,0.4328070250605176,0.007174905253224874
6651,1814,5.945579528808594,28.038285970687866,91.4725329875946,2.384185791015625e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar, motionsense",kuhar,kuhar,2,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.6580357142857143,0.0019103341114144231,0.6581219507649045,0.001956740420294403,0.6580357142857143,0.0019103341114144231,0.6581219507649045,0.0019567404202944128
6652,9768,9.708927154541016,13.06515908241272,88.20053291320801,2.3603439331054688e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, realworld","kuhar, motionsense",motionsense,4,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,0.6506364359586317,0.0033483843286770116,0.6540010630451147,0.003341219942377819,0.6506364359586317,0.0033483843286770116,0.6540010630451146,0.003341219942377824
6653,624,8.47807240486145,18.658024072647095,178.474205493927,2.7894973754882812e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld",realworld,wisdm,2,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.25400105290866015,0.0012864512380402668,0.19541605740288248,0.000865785147757965,0.25400105290866015,0.0012864512380402668,0.27434321245481685,0.0011777430463976528
6654,5261,23.272188901901245,22.83757781982422,122.87773656845093,2.5510787963867188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,realworld,"wisdm, realworld",motionsense,3,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.5102625298329355,0.0023214377822457825,0.40802041291083235,0.0025612468710162475,0.5102625298329355,0.0023214377822457825,0.47602381506263775,0.0029881213495189744
6655,2128,14.938802719116211,36.824503660202026,138.12526726722717,2.193450927734375e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"wisdm, realworld",motionsense,realworld,2,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.488855421686747,0.004206815328121266,0.45835707006970605,0.004446147863685028,0.488855421686747,0.004206815328121266,0.4583570700697061,0.004446147863685053
6656,1343,23.347074508666992,52.92732787132263,65.81999945640564,2.574920654296875e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, wisdm","motionsense, wisdm",wisdm,2,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.6535930508028429,0.0014626290320408602,0.4753367872999018,0.0009712860063578783,0.6535930508028429,0.0014626290320408602,0.6642185828743374,0.0013682969334723124
6657,1972,7.007723093032837,18.938350915908813,188.4103603363037,2.6702880859375e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"motionsense, wisdm",kuhar,extrasensory,2,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.04411223918778479,0.0003737683180929236,0.025560524645350337,0.00033509693980237205,0.04411223918778479,0.0003737683180929236,0.020310577056780573,0.0007322628076740648
6658,3647,5.716787576675415,38.37490367889404,107.67147779464722,2.574920654296875e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm",kuhar,motionsense,3,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.2356404136833731,0.0038119804457313975,0.2363866104157827,0.0031409698612290225,0.2356404136833731,0.0038119804457313975,0.2363866104157827,0.003140969861229016
6659,5355,28.737218856811523,13.663159608840942,146.01640224456787,2.7418136596679688e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","wisdm, realworld",realworld,3,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.5427710843373494,0.0008205950498675374,0.4710963308124505,0.0006624969465070744,0.5427710843373494,0.0008205950498675374,0.549612385947859,0.0007729131042583027
6660,3253,26.535194158554077,35.74239444732666,112.55722212791443,2.3603439331054688e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar, motionsense","motionsense, realworld",kuhar,2,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.43851190476190477,0.0017516594011383463,0.4279961111731357,0.0016183842963849024,0.43851190476190477,0.0017516594011383342,0.4279961111731356,0.001618384296384873
6661,1080,20.104700088500977,29.533878087997437,155.91407418251038,2.6226043701171875e-05,all,randomforest-100,umap-2-all,no_transform.0,5,kuhar,"kuhar, realworld",kuhar,2,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.5336904761904762,0.002775367434970173,0.5202443885611616,0.0027617503626737668,0.5336904761904762,0.002775367434970173,0.5202443885611616,0.002761750362673786
6662,11831,25.913718938827515,10.712871074676514,88.1069164276123,2.1457672119140625e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"kuhar, wisdm",realworld,5,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.38630522088353414,0.0013022827604089223,0.3244194538210391,0.001464766775606026,0.3863052208835342,0.0013022827604089163,0.3784893627912122,0.0017088945715403902
6663,648,19.234703302383423,21.647133111953735,105.02671480178833,2.4557113647460938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, realworld",realworld,uci,2,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.39929577464788735,0.003399300953844285,0.3098295915014554,0.0021201279745389347,0.39929577464788735,0.003399300953844289,0.3717955098017465,0.0025441535694467167
6664,1606,16.016435146331787,11.993730306625366,190.27282738685608,2.2649765014648438e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, wisdm","motionsense, realworld",extrasensory,2,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.4516428171716364,0.002363972473646494,0.14077481303211042,0.000650624544914786,0.4516428171716364,0.002363972473646494,0.5841739753571183,0.001542041728063081
6665,12693,3.9896042346954346,8.541339635848999,34.260080337524414,2.47955322265625e-05,all,randomforest-100,umap-5-all,with_fft_all.0,5,motionsense,kuhar,uci,5,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.41598591549295777,0.0014363435249557122,0.34967726495389334,0.002398916265867393,0.41598591549295777,0.00143634352495573,0.41961271794467203,0.002878699519040886
6666,1022,23.24590301513672,23.32947826385498,333.9164674282074,2.09808349609375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,kuhar,"kuhar, wisdm",realworld,2,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.28401606425702813,0.0008762017762759566,0.22983797099980463,0.0013198001788902864,0.28401606425702813,0.0008762017762759566,0.26814429949977214,0.001539766875372016
6667,1509,23.212379932403564,28.91425347328186,149.45410013198853,2.9087066650390625e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"motionsense, realworld",wisdm,2,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.29769676230587,0.000979084754587893,0.23128380654995667,0.0005985023748364728,0.29769676230587,0.000979084754587893,0.32440214194353423,0.0008436447753222307
6668,3123,35.81397271156311,18.57613229751587,143.89705777168274,2.956390380859375e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,motionsense,"motionsense, wisdm",wisdm,2,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.47591471439852595,0.0011089957585122938,0.3469129988819795,0.0008529098413640105,0.47591471439852595,0.0011089957585122938,0.48513385137854115,0.0012178627196158358
6669,5564,5.587154388427734,33.32634401321411,85.17414712905884,2.5272369384765625e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense",kuhar,extrasensory,3,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.6233671756335438,0.00844820283444101,0.16798785258023213,0.0011126273349563144,0.6233671756335438,0.00844820283444101,0.7260384924422734,0.005759056150545752
6670,4954,25.511275053024292,12.118832111358643,86.18820285797119,2.5510787963867188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,motionsense,"motionsense, wisdm",uci,3,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0.2976760563380282,0.000907330896248247,0.19875860171906873,0.0006792931739085226,0.2976760563380282,0.000907330896248247,0.27826204240669616,0.0009510104434719355
6671,2584,26.92996597290039,22.813544034957886,137.83915495872498,2.193450927734375e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,motionsense,"kuhar, motionsense",wisdm,2,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.3127007107133456,0.0016933712661874665,0.24608976717792141,0.0014799959346438363,0.3127007107133456,0.0016933712661874665,0.3448152754930879,0.002086989810812224
